game,date,player 0,score 0,player 1,score 1,player 2,score 2,player 3,score 3,player 4,score 4,player 5,score 5,player 6,score 6,player 7,score 7
30697,27,4019,8,4097,2,3600,1,5669,3,,,,,,,,
30698,27,5536,0,2219,0,4328,0,,,,,,,,,,
30699,27,5911,9,5839,4,1976,9,3098,7,1645,2,3679,1,,,,
30700,27,180,9,1667,9,2760,7,3809,3,2270,7,4156,8,1116,3,2237,2
30701,27,5774,9,482,8,5711,8,2743,7,4332,7,773,5,2490,4,,
30702,27,4114,5,4273,8,4282,8,4157,8,5844,8,963,8,,,,
30703,27,4630,0,4328,0,4097,0,2583,0,3118,0,,,,,,
30704,27,1900,7,5906,6,3460,7,3968,2,5757,5,2875,4,1851,7,5136,7
30705,27,259,7,3645,8,3517,9,2406,5,,,,,,,,
30706,27,4802,5,3669,8,1864,9,513,9,2515,5,4616,9,5782,4,4013,8
30707,27,4403,3,530,4,5863,9,4739,2,5311,2,,,,,,
30708,27,1559,5,4908,1,4222,7,4238,9,4186,4,4242,3,4280,3,5440,2
30709,27,5440,0,4242,0,4222,0,1559,0,,,,,,,,
30710,27,3098,7,1645,8,773,2,4332,4,5711,6,5839,8,5911,9,2138,8
30711,27,1326,1,2490,5,1724,8,2743,2,4159,3,2270,5,4100,5,,
30712,27,4273,5,2253,9,4157,1,4282,6,4281,5,2237,2,1667,9,2372,8
30713,27,963,5,4768,4,88,7,482,9,4156,5,1133,5,1869,6,4687,6
30714,27,1900,9,5783,6,3460,6,3968,9,562,9,1851,8,5906,4,,
30715,27,2474,4,2406,9,1976,5,3645,7,3583,9,2410,9,259,8,,
30716,27,2875,7,3669,6,4802,5,1864,6,3118,9,982,4,4616,6,,
30717,27,4739,5,530,2,5562,1,5516,2,,,,,,,,
30718,27,3503,4,4403,8,5863,9,5355,5,1326,7,1026,3,2514,9,510,2
30719,27,513,9,984,2,5669,8,5311,5,818,8,4908,0,4238,4,5536,9
30720,27,2620,0,2514,0,5506,0,5536,0,,,,,,,,
30721,27,1374,3,2270,8,4240,1,4186,2,4222,8,2674,8,3054,5,4328,2
30722,27,4019,9,4737,9,2659,8,773,8,2743,7,2405,9,147,0,5839,8
30723,27,1896,9,3476,8,4159,0,4223,6,,,,,,,,
30724,27,4332,9,1645,5,1724,3,2490,6,1242,5,5711,5,5911,8,,
30725,27,3460,8,2669,5,3968,7,1869,4,5906,7,1133,9,4156,9,1851,7
30726,27,88,7,562,9,137,9,1223,2,5516,8,4768,5,,,,
30727,27,88,0,5516,0,1043,0,,,,,,,,,,
30728,27,4616,8,5783,5,1900,8,237,5,4687,3,843,7,3669,7,1864,9
30729,27,2237,7,1250,7,4100,9,982,6,4281,1,4273,7,2372,4,,
30730,27,2875,2,4802,9,5469,8,3118,9,432,2,2161,6,,,,
30731,27,2474,3,3632,8,1976,8,2406,6,3645,8,3583,9,259,7,,
30732,27,4739,5,2140,3,5844,6,1326,9,3800,3,510,8,4403,8,,
30733,27,5181,3,4238,7,4269,1,4225,2,984,3,818,5,,,,
30734,27,5440,1,479,1,2949,0,4277,6,,,,,,,,
30735,27,5782,8,3503,6,3159,8,2462,9,5506,8,5941,9,2491,5,5311,2
30736,27,147,9,5839,6,773,9,1645,9,2490,8,3600,7,2659,7,4019,8
30737,27,2517,7,1196,5,1374,2,1242,0,2270,1,530,3,2610,3,,
30738,27,4737,6,5911,9,1396,9,1724,7,5906,7,1869,5,4332,9,2674,4
30739,27,4186,3,1223,2,1982,5,4222,5,4768,8,4097,3,3054,4,,
30740,27,4768,0,4097,0,4222,0,,,,,,,,,,
30741,27,237,6,2372,2,1242,5,4687,1,4100,3,4453,7,4775,8,,
30742,27,795,9,2474,7,1900,8,2669,5,2161,8,3669,9,843,8,5469,9
30743,27,5967,2,2237,1,4281,2,4273,7,,,,,,,,
30744,27,5752,4,3118,9,2406,9,562,9,137,3,4616,7,4745,5,3868,2
30745,27,4403,6,5181,5,3800,6,4269,3,818,0,4739,8,984,3,3683,7
30746,27,3583,9,510,5,259,9,1864,6,1976,9,5774,8,,,,
30747,27,5863,5,4054,9,3530,5,2620,8,5669,6,1326,9,4238,7,5536,6
30748,27,139,6,1863,8,4277,9,982,7,5783,8,5919,9,5440,2,,
30749,27,5941,8,477,9,2462,8,3159,8,1645,9,5516,9,5782,9,4019,9
30750,27,4462,2,1896,0,3600,6,2490,8,2659,9,,,,,,
30751,27,5783,0,1824,0,3530,0,1645,0,,,,,,,,
30752,27,5839,5,5577,9,147,8,4084,2,2679,3,5906,8,1869,7,1724,9
30753,27,4737,9,530,5,4698,8,5311,4,528,4,57,6,2674,7,,
30754,27,1912,7,4548,8,2949,2,1196,6,4226,2,4172,5,4225,6,,
30755,27,2372,6,237,8,479,7,4222,6,1982,5,4101,2,2517,8,5506,6
30756,27,2030,5,4453,2,843,5,3669,9,3208,8,5469,6,4332,7,1242,6
30757,27,4775,7,2237,1,1374,4,3118,9,4100,7,2669,8,4745,7,3868,1
30758,27,4616,7,1900,5,795,2,2474,6,562,8,137,9,2406,9,1396,7
30759,27,3683,7,1864,8,5669,3,2736,7,4269,5,510,8,2860,9,19,5
30760,27,5181,5,5967,1,95,5,4701,5,4841,0,,,,,,
30761,27,2566,6,3583,5,259,8,1976,5,5774,4,,,,,,
30762,27,4657,9,2817,7,477,6,1326,5,5782,2,,,,,,
30763,27,984,2,5536,3,982,3,4277,0,2659,1,5440,1,,,,
30764,27,530,8,5783,4,4462,3,3057,5,528,1,4971,9,,,,
30765,27,4737,2,97,7,4938,8,2679,7,1869,6,2490,8,5839,7,4693,9
30766,27,88,8,1223,3,5339,2,5919,3,4768,5,,,,,,
30767,27,4097,2,2122,7,3516,8,4156,8,1133,9,5133,8,4084,5,,
30768,27,1912,4,4548,9,4172,8,4284,3,4225,3,4281,7,2949,2,,
30769,27,2517,7,3765,9,57,2,2674,5,171,2,3766,9,237,5,2372,6
30770,27,843,5,2620,9,5941,9,4332,8,773,8,4188,8,131,3,4616,5
30771,27,4745,8,479,5,4222,4,2030,7,1242,3,4100,2,4453,2,475,9
30772,27,1900,8,2669,5,795,9,2474,7,2406,9,1955,7,3208,9,137,6
30773,27,2863,9,3669,9,5669,5,4269,4,5570,5,510,8,2659,9,19,7
30774,27,2237,5,5646,1,1374,1,4272,2,1982,3,4267,9,5332,6,,
30775,27,5880,3,5181,7,4151,9,432,0,3683,6,1864,9,2736,7,528,5
30776,27,562,9,1976,6,5774,9,1645,8,2462,7,2860,9,3675,6,5807,9
30777,27,3530,6,95,6,3968,0,2039,9,4657,9,1876,9,4687,7,432,3
30778,27,4737,7,188,1,1869,4,4693,7,3057,6,5839,8,4971,9,,
30779,27,2566,5,1841,0,3583,8,259,7,3180,7,2729,7,2817,7,,
30780,27,4462,6,984,5,2875,7,5136,7,1863,2,2490,9,530,7,,
30781,27,5339,3,2122,7,1223,4,88,6,5133,9,3516,9,1133,6,4156,7
30782,27,4548,7,2372,1,3054,4,4768,8,1883,4,4172,5,5798,5,,
30783,27,3159,9,4938,8,57,5,3765,7,1251,7,5386,8,4097,5,237,8
30784,27,5419,1,131,3,5577,5,2620,9,2140,5,1396,9,3766,0,,
30785,27,1242,8,5906,4,1053,7,4222,6,4453,7,795,9,2669,8,4745,9
30786,27,2474,8,5941,9,2030,7,2406,9,137,8,1955,2,4332,9,4188,6
30787,27,5332,9,4269,2,5570,7,4100,4,3627,8,1982,8,2237,8,5646,7
30788,27,19,6,2384,6,1864,7,5521,8,3208,6,5669,3,510,7,,
30789,27,1900,7,3800,5,3766,7,4151,4,528,1,2736,9,3669,8,4084,0
30790,27,2863,4,1976,9,4657,5,2462,7,2743,5,1645,4,,,,
30791,27,4687,7,4272,3,4267,7,4287,8,2039,6,1903,6,95,5,5880,3
30792,27,4693,5,3057,5,5839,8,147,8,1869,5,2860,8,5863,8,188,2
30793,27,2875,5,2729,9,1133,5,259,8,1730,7,4737,5,2122,7,3675,8
30794,27,4462,5,984,4,3516,8,528,2,5136,8,1244,5,5752,7,2102,6
30795,27,2490,7,4938,5,1251,2,5386,8,3765,8,57,5,237,8,,
30796,27,1145,2,4172,6,5798,9,2372,7,4548,6,5967,8,,,,
30797,27,1223,0,2949,3,1402,2,1883,7,,,,,,,,
30798,27,2620,7,4453,5,4739,8,1242,5,3159,5,5906,4,795,7,131,7
30799,27,2030,7,1053,3,4524,3,4222,2,530,9,5419,2,4745,7,2534,8
30800,27,4768,3,5744,4,2406,9,5941,9,137,7,4332,8,1396,9,,
30801,27,4269,5,1876,7,4100,5,1955,0,5646,2,2297,9,2237,1,2236,9
30802,27,5521,9,1864,5,5453,8,2384,9,3208,8,5314,0,510,3,3223,9
30803,27,5880,1,1448,2,2880,1,4259,8,,,,,,,,
30804,27,2462,8,4277,1,5034,7,3057,3,5839,7,3669,9,1955,8,992,8
30805,27,4687,0,2860,9,1133,7,2124,7,4693,8,1900,7,2122,5,5332,7
30806,27,4272,6,5806,7,4109,5,4267,6,,,,,,,,
30807,27,1903,5,188,7,528,2,1244,5,4287,5,4101,5,4225,7,3044,2
30808,27,4462,7,2875,5,3516,7,3675,8,1025,1,,,,,,
30809,27,5906,0,5839,0,5379,0,1955,0,3868,0,,,,,,
30810,27,4737,5,4188,7,2478,9,4657,9,984,8,74,3,5386,8,,
30811,27,4601,7,479,7,2372,4,2743,7,1251,5,5441,5,4739,8,,
30812,27,5798,9,2949,0,4263,4,5967,4,,,,,,,,
30813,27,5941,7,3110,8,1242,8,3159,8,4332,8,131,3,1730,8,2534,7
30814,27,4995,9,2410,8,2406,7,1396,6,3616,9,,,,,,
30815,27,4524,8,1876,4,1223,5,2030,7,4768,7,4548,5,530,4,,
30816,27,4269,6,1053,4,5646,8,5304,9,2237,5,2297,9,5136,7,,
30817,27,510,5,5453,1,5521,8,3223,8,,,,,,,,
30818,27,3616,0,4188,0,5304,0,,,,,,,,,,
30819,27,2633,2,1746,4,5880,2,4259,8,1120,0,5650,4,1088,2,2236,9
30820,27,2860,8,3208,9,2817,9,2124,7,947,7,1900,9,2122,7,,
30821,27,5332,7,4687,1,3516,9,3935,8,2875,7,5597,3,4168,9,,
30822,27,2880,1,1244,3,4287,5,4109,2,1941,7,188,2,,,,
30823,27,3928,6,1025,1,4267,1,4284,1,,,,,,,,
30824,27,334,8,2249,7,4657,9,3943,4,984,7,4693,9,3968,4,,
30825,27,61,8,4737,3,5941,7,4739,9,3093,8,4332,8,3159,9,,
30826,27,2372,3,1262,0,74,8,127,5,5441,7,1727,5,3044,0,131,5
30827,27,530,5,4601,2,479,1,2478,9,1223,0,2030,5,2297,9,3110,6
30828,27,4263,2,2949,1,5798,4,5967,8,,,,,,,,
30829,27,1876,8,1242,7,4101,7,2237,5,5646,0,3556,7,4548,6,,
30830,27,3223,8,510,5,4020,9,5453,3,1262,0,5521,5,3912,3,3676,1
30831,27,4259,9,2236,8,1088,7,1746,8,3638,9,5880,0,4774,2,,
30832,27,3208,5,3909,3,2817,3,834,8,,,,,,,,
30833,27,2474,9,1900,9,1133,8,3935,9,5839,5,5597,2,5906,6,2860,7
30834,27,3616,9,2569,9,2470,3,4168,8,2384,5,2875,3,3516,4,,
30835,27,334,8,2249,8,2081,6,4593,2,984,8,1021,7,4657,9,5817,9
30836,27,4187,3,4267,0,188,3,1025,3,,,,,,,,
30837,27,5867,1,5332,8,1262,0,1665,3,4687,2,5577,9,2039,8,1244,5
30838,27,1727,6,4739,5,240,5,1251,7,1262,8,131,7,1064,5,1207,6
30839,27,4601,7,530,5,2297,6,2246,9,1856,9,1223,5,2030,5,,
30840,27,3159,5,4332,4,3583,9,5356,5,,,,,,,,
30841,27,1633,9,2478,8,4188,7,5304,3,3556,5,2534,6,3632,9,,
30842,27,4768,4,1941,7,5646,2,2237,2,1053,9,1876,7,,,,
30843,27,624,4,5967,7,4442,1,3044,1,4263,5,4109,1,4225,7,,
30844,27,510,3,4020,6,3093,9,5850,6,5453,2,3912,6,,,,
30845,27,2949,2,1203,8,4101,5,5880,3,3796,3,,,,,,
30846,27,3638,4,4251,7,312,7,1088,1,,,,,,,,
30847,27,4745,9,5925,8,5798,7,2583,7,5597,6,3847,8,5906,8,2490,0
30848,27,5839,6,4168,9,2384,8,1133,5,3935,9,2474,8,2860,9,2470,5
30849,27,5896,3,188,1,1665,7,4238,7,2081,8,4657,9,3943,7,984,4
30850,27,2249,6,3733,8,1244,5,4593,8,4687,2,334,7,5419,5,5332,9
30851,27,1060,1,5867,1,4288,2,4187,3,1135,1,1119,6,,,,
30852,27,1251,4,240,7,1727,7,4172,8,1262,2,131,7,4287,8,1064,7
30853,27,2124,8,2817,7,4739,9,2729,9,834,6,3616,9,1207,8,5817,8
30854,27,3632,9,2478,9,4332,7,5304,7,5356,8,,,,,,
30855,27,530,5,3556,8,4601,7,45,6,2030,7,2297,7,4589,2,,
30856,27,3124,7,2141,6,5967,9,4263,8,3044,1,4109,5,4225,5,,
30857,27,2478,0,2081,0,3556,0,4601,0,,,,,,,,
30858,27,3159,8,4188,5,5453,8,5850,1,3912,6,5226,9,3093,9,2534,8
30859,27,530,0,4187,0,4225,0,4287,0,,,,,,,,
30860,27,1395,7,3796,3,5880,2,186,9,2842,3,1203,8,,,,
30861,27,4629,4,828,8,312,9,4289,3,1876,9,4101,8,1088,7,3874,2
30862,27,4745,4,5925,8,1262,8,3847,6,5906,8,5798,7,2674,7,5597,7
30863,27,1133,6,3935,9,2142,8,4168,8,2474,8,1098,4,2470,6,,
30864,27,5922,1,5967,4,2141,2,4263,2,4109,2,1622,1,5801,1,,
30865,27,188,3,19,0,4671,7,334,8,2249,5,3943,8,4657,7,984,2
30866,27,1244,8,4291,5,4442,8,5896,7,5419,7,3638,3,,,,
30867,27,5839,6,4593,7,1727,5,1251,7,131,9,1060,2,5332,8,2161,9
30868,27,240,5,3626,7,4172,8,4055,5,1064,6,5817,7,1794,8,,
30869,27,3632,9,3616,7,4332,8,834,6,2799,8,5356,8,2817,8,,
30870,27,4764,7,1,9,3448,9,,,,,,,,,,
30871,27,5857,7,3698,7,61,9,1207,6,3028,1,2861,8,2478,9,,
30872,27,3796,5,1395,5,2534,5,5411,7,3159,7,5226,9,2124,9,5453,4
30873,27,4212,6,5798,3,1088,8,4187,4,306,5,828,9,3608,4,3124,7
30874,27,5441,2,186,5,2674,1,2297,8,4188,9,1876,1,1262,1,,
30875,27,2140,8,5906,7,1098,8,1262,9,3847,5,4101,7,5837,1,2470,9
30876,27,2142,8,266,9,4657,9,414,7,238,8,1394,5,334,7,2474,7
30877,27,1060,7,5332,4,4593,7,2249,8,1244,4,3943,5,5839,8,,
30878,27,5597,2,984,6,2583,3,2462,9,188,2,5896,7,5648,3,,
30879,27,4172,8,4055,5,4289,2,4291,4,2869,7,4442,0,4629,2,,
30880,27,4332,9,2817,9,1021,7,240,7,3626,5,2161,7,3632,7,3594,7
30881,27,2861,3,5304,3,2478,8,3616,5,1207,7,61,8,4646,9,,
30882,27,2949,1,4287,8,4687,1,3101,7,3698,6,5817,9,1794,9,530,9
30883,27,258,7,4442,9,1119,8,4966,7,4277,9,4225,5,3044,2,,
30884,27,5720,7,5175,5,2702,7,,,,,,,,,,
30885,27,1395,5,5967,9,485,5,5453,7,3846,8,3796,1,1185,5,3159,5
30886,27,828,7,1203,4,1876,5,2674,3,4132,6,4187,0,5798,8,,
30887,27,1622,7,2297,9,5441,8,4263,7,4109,4,,,,,,
30888,27,2534,1,2470,7,186,2,3495,9,5469,5,5906,7,4188,7,,
30889,27,463,7,5922,3,5263,7,2129,9,2994,7,3847,6,1098,8,,
30890,27,2142,5,2249,8,414,9,1394,8,1262,5,334,8,2610,6,5332,9
30891,27,4768,2,188,5,3679,9,4687,3,982,4,4593,7,984,7,5597,4
30892,27,4288,3,4290,7,2140,5,1244,5,2633,0,533,2,,,,
30893,27,2462,6,4212,5,3626,5,240,6,266,9,1021,8,2161,2,,
30894,27,5896,6,4291,1,4289,4,4055,7,4184,5,2869,7,,,,
30895,27,5304,5,2861,7,1467,9,4332,5,3563,9,2478,9,61,7,4646,7
30896,27,2141,2,1207,7,530,7,95,8,2239,6,2583,5,4259,8,,
30897,27,2860,5,5648,1,3101,5,1794,5,5817,7,,,,,,
30898,27,1119,6,5673,3,4277,1,3044,2,5967,9,258,2,4442,8,,
30899,27,3846,4,2297,7,5720,9,5453,7,562,8,2252,1,5906,5,2470,5
30900,27,2674,7,306,5,1622,5,5798,8,4263,4,1185,3,3796,8,4272,2
30901,27,3616,8,3495,9,3703,6,1975,6,2702,9,3159,8,,,,
30902,27,1395,4,2633,1,485,8,5441,5,186,2,2124,8,1251,2,,
30903,27,2129,6,2249,5,2142,8,5322,8,334,5,4188,8,2669,3,463,8
30904,27,3057,7,5597,5,5332,7,5922,1,4768,1,4554,5,,,,
30905,27,5469,6,558,7,1692,4,1394,7,414,7,4593,5,984,7,2994,8
30906,27,188,2,2314,5,1244,9,165,8,4687,4,3847,9,982,6,4109,5
30907,27,266,8,3626,7,240,3,1098,5,1262,5,2161,5,,,,
30908,27,4055,7,4289,3,4046,5,1203,8,2869,7,2141,3,5896,7,,
30909,27,5304,5,2861,8,2478,8,3679,8,1207,7,61,8,4646,8,,
30910,27,4291,2,4292,1,4184,8,4259,9,4288,5,4187,0,2247,3,,
30911,27,3626,0,1098,0,2653,0,,,,,,,,,,
30912,27,1467,8,291,2,4332,4,3563,7,2474,7,,,,,,
30913,27,5648,0,3101,2,1794,9,32,2,1056,4,1448,1,2490,9,2860,8
30914,27,4013,0,5469,2,1098,0,1394,0,2129,0,,,,,,
30915,27,5896,0,2633,0,4184,0,2869,0,,,,,,,,
30916,27,4277,9,4212,9,3044,1,989,6,1970,2,258,3,4442,7,5925,5
30917,27,2470,6,5906,4,2297,5,3846,8,1021,8,5723,8,2704,5,,
30918,27,3495,8,3703,8,1975,8,2702,5,3159,4,2566,6,3616,8,,
30919,27,306,7,4263,7,1786,7,5967,4,1602,6,5910,8,,,,
30920,27,485,8,2409,9,152,7,5453,9,3796,1,5473,7,5776,9,,
30921,27,3448,9,1,6,4764,9,,,,,,,,,,
30922,27,463,5,4768,1,2249,5,2142,8,1622,1,1277,5,1185,7,4188,5
30923,27,5922,3,334,8,3847,7,982,3,5597,5,1692,7,240,4,,
30924,27,5322,7,266,7,1394,4,2129,8,1262,0,,,,,,
30925,27,4687,6,4109,4,2314,7,984,5,1244,5,1014,7,,,,
30926,27,4259,0,2252,2,,,,,,,,,,,,
30927,27,3679,5,2478,9,1262,2,2861,5,5304,7,2131,1,61,7,4646,8
30928,27,1794,8,1056,8,2690,9,2860,7,4332,9,2490,7,4593,6,3626,8
30929,27,1467,5,3563,8,291,2,2474,8,,,,,,,,
30930,27,4291,1,4292,1,1203,8,3044,1,850,5,3101,7,4363,5,,
30931,27,139,4,162,9,4212,2,3492,4,2124,4,4015,7,32,5,5925,5
30932,27,5469,7,5906,5,3159,7,5723,9,1021,7,3846,6,2297,0,2470,7
30933,27,2490,0,2575,0,5304,0,2690,0,,,,,,,,
30934,27,989,0,4442,0,2814,1,4187,4,4086,1,2253,5,,,,
30935,27,4184,5,4263,3,306,3,2704,3,1786,9,5967,5,5910,4,,
30936,27,5128,8,2409,7,3616,9,484,8,2131,5,3703,8,3495,8,,
30937,27,2247,0,4291,0,2253,0,,,,,,,,,,
30938,27,300,2,5798,9,238,6,165,2,1185,0,1277,5,4768,6,463,9
30939,27,334,5,4188,7,2129,5,2249,7,5473,9,1975,6,5322,9,2142,9
30940,27,5922,8,982,5,3796,4,4687,5,5806,7,1692,6,1622,3,5597,5
30941,27,2669,4,4442,5,1262,0,2314,2,5242,8,1244,9,5136,8,,
30942,27,4600,0,2690,2,5718,3,4086,2,139,2,162,1,984,2,3492,1
30943,27,5993,0,2131,0,32,0,,,,,,,,,,
30944,27,2860,7,4332,8,3679,9,414,8,2861,5,1030,1,4646,8,,
30945,27,2704,0,5136,0,5850,0,2728,0,,,,,,,,
30946,27,4363,4,5654,7,4109,4,,,,,,,,,,
30947,27,3159,8,1021,4,5723,6,3846,6,32,1,2470,2,,,,
30948,27,5896,3,3101,1,5906,2,1262,0,2869,5,,,,,,
30949,27,1203,2,1098,2,5925,4,5910,7,,,,,,,,
30950,27,1934,6,4263,9,4291,1,4184,5,4288,7,306,9,2814,5,5673,8
30951,27,300,6,1144,4,2676,7,843,7,1370,1,4768,3,,,,
30952,27,5128,8,484,2,3616,9,562,6,1199,6,2246,2,3703,7,1262,1
30953,27,3788,7,291,7,3127,6,1467,9,5322,2,1975,8,5473,8,,
30954,27,463,9,1491,8,5922,8,4687,2,3796,7,2252,4,238,7,,
30955,27,1230,8,1622,1,2887,4,982,4,812,4,,,,,,
30956,27,4263,0,4184,0,5673,0,1402,0,,,,,,,,
30957,27,2998,7,4622,7,2861,2,4086,2,2860,8,1809,8,,,,
30958,27,4768,0,1370,0,4981,0,5922,0,4288,0,3796,0,580,0,,
30959,27,5520,6,414,9,5136,8,3626,8,2490,8,4332,8,1030,5,4646,8
30960,27,5686,2,2855,3,2575,3,4993,5,152,7,1786,8,,,,
30961,27,24,7,1244,4,581,5,2314,0,4442,3,1073,3,,,,
30962,27,4167,8,5408,8,2253,5,5654,6,4212,7,4109,1,4363,6,,
30963,27,1262,5,3098,8,3159,3,3165,9,5723,9,1021,5,,,,
30964,27,5906,4,3679,8,5718,9,984,2,3492,6,2690,7,2732,8,5896,5
30965,27,2653,9,3940,8,1098,5,2124,7,5322,8,4578,9,5304,9,,
30966,27,5925,6,5910,8,4259,5,2869,7,573,7,,,,,,
30967,27,5128,8,1847,7,3703,8,562,8,843,3,1199,7,2246,7,838,7
30968,27,463,3,1467,8,238,5,1975,8,5473,9,3788,6,291,5,,
30969,27,5850,6,2704,2,2249,9,3132,7,139,5,4188,9,1491,6,2669,5
30970,27,5514,2,4293,1,1144,7,982,8,2251,5,2814,3,,,,
30971,27,2861,0,4086,0,1809,0,,,,,,,,,,
30972,27,1,7,3448,9,4764,9,,,,,,,,,,
30973,27,414,7,5136,7,3626,2,2490,5,4332,7,1786,5,,,,
30974,27,4442,9,5686,5,4184,5,24,8,1244,4,580,1,5520,8,,
30975,27,2728,9,1994,2,1066,9,300,4,1251,3,5592,8,3159,9,4212,7
30976,27,3098,9,5906,3,3165,7,5383,4,2690,9,,,,,,
30977,27,2253,9,2314,1,2247,2,4363,5,,,,,,,,
30978,27,3667,3,3638,8,5896,5,152,8,3679,2,5718,9,2215,2,,
30979,27,1098,4,3940,5,5322,8,4578,9,5304,4,5925,6,,,,
30980,27,4109,6,2855,5,4263,7,4179,0,5567,8,,,,,,
30981,27,5128,6,2474,8,1975,4,5473,5,3703,9,1199,4,562,9,843,3
30982,27,984,4,3057,8,838,9,4768,2,463,9,2732,5,1847,8,4608,9
30983,27,4259,9,4293,1,4289,1,4291,4,2833,1,,,,,,
30984,27,4188,9,291,8,2704,4,5850,5,2998,8,1809,6,4646,9,,
30985,27,152,0,5807,0,2314,0,2215,0,,,,,,,,
30986,27,768,0,4259,0,1751,0,1582,0,3698,0,,,,,,
30987,27,2669,7,4981,7,4200,4,2249,8,2869,7,,,,,,
30988,27,3714,2,559,7,5604,2,4086,6,139,5,982,2,,,,
30989,27,2031,1,5514,2,1144,4,2814,7,,,,,,,,
30990,27,5910,5,5567,1,3638,2,2855,1,5718,2,5806,5,4263,1,5864,1
30991,27,4332,8,3679,9,2490,5,414,5,2861,7,5175,7,1786,7,,
30992,27,4981,0,2833,0,4259,0,4291,0,,,,,,,,
30993,27,5686,5,4184,2,24,5,3626,7,1100,9,580,2,5520,5,,
30994,27,4186,0,4212,2,632,3,300,1,581,3,2690,4,4344,3,,
30995,27,3165,8,1066,8,5263,6,3098,8,3159,8,3609,9,5592,5,5906,9
30996,27,3452,2,5007,3,,,,,,,,,,,,
30997,27,175,4,5925,8,4578,9,5322,8,3559,7,3940,7,,,,
30998,27,2474,5,1199,4,843,6,562,6,3703,7,2732,5,5983,8,,
30999,27,5824,5,984,4,1332,8,3992,1,1098,5,4768,4,,,,
31000,27,5807,9,1126,8,4646,9,1043,7,1251,5,2704,1,3121,9,2998,0
31001,27,423,0,414,3,3909,8,4332,2,,,,,,,,
31002,27,2669,6,3714,3,2861,5,24,5,1100,9,4086,7,5686,5,982,3
31003,27,4981,0,3667,0,,,,,,,,,,,,
31004,27,3098,9,5592,9,3609,8,3159,9,2490,5,768,9,3992,8,1066,8
31005,27,505,0,4259,7,4938,6,5906,5,300,8,3165,9,5877,8,5604,7
31006,27,5514,2,1234,2,4186,3,1144,5,580,4,5864,4,,,,
31007,27,3943,8,4018,4,1582,9,2677,9,1751,7,4212,6,152,9,3594,7
31008,27,1066,0,1100,0,2861,1,4086,0,5686,1,768,2,982,0,3667,0
31009,27,5322,8,5720,9,1199,8,3940,5,2690,5,2732,8,2576,7,2161,8
31010,27,5567,8,5966,4,2253,9,4263,4,5806,5,632,5,2314,1,,
31011,27,122,9,5910,9,3925,2,843,5,1896,7,2583,2,4578,9,,
31012,27,5807,9,5983,9,1786,3,1332,1,4084,1,984,6,5824,5,3679,8
31013,27,5304,3,3121,9,1975,5,1251,8,1043,8,175,4,4646,8,,
31014,27,3698,6,117,8,139,5,4200,2,3506,7,5044,9,,,,
31015,27,1277,1,4800,0,5993,1,2131,0,1778,0,32,0,,,,
31016,27,2833,0,845,6,3453,8,4289,2,4291,6,4293,3,,,,
31017,27,3714,6,313,7,423,9,5411,7,2704,2,24,4,335,8,4332,9
31018,27,3609,3,3098,7,414,4,3909,7,,,,,,,,
31019,27,5592,9,2490,3,5906,7,3165,9,5226,8,326,3,,,,
31020,27,5864,5,3541,4,2869,3,4259,9,4186,2,4981,5,,,,
31021,27,1994,7,3159,7,4938,8,5604,6,1751,8,300,8,4084,3,,
31022,27,1192,5,4114,6,4184,5,2253,8,4212,5,2517,5,4044,8,,
31023,27,2677,8,2124,3,3559,8,3925,4,1199,8,5806,5,,,,
31024,27,2583,0,3940,7,2161,5,2732,5,152,2,,,,,,
31025,27,2576,8,5983,8,122,7,1786,6,2690,8,5322,9,5304,7,5263,5
31026,27,4263,8,2724,3,768,1,2583,1,843,6,,,,,,
31027,27,1332,5,1975,9,3121,9,4578,9,5824,5,984,7,4080,8,4646,9
31028,27,1751,2,4084,1,5864,1,300,1,4938,1,4259,2,3159,1,1994,1
31029,27,117,7,175,8,1251,5,1234,4,5577,8,4200,5,3082,5,,
31030,27,5993,4,2131,6,4800,5,1277,1,32,5,1778,6,,,,
31031,27,5966,5,2833,7,3453,8,4289,3,4293,8,4291,4,1229,1,,
31032,27,1966,8,12,2,5044,7,1896,6,139,8,,,,,,
31033,27,423,9,3667,9,5686,5,4086,5,2704,1,1100,7,5776,9,,
31034,27,1066,5,24,7,1851,5,291,9,335,8,768,8,5411,5,2091,9
31035,27,211,8,580,3,2843,1,4294,1,982,5,,,,,,
31036,27,1416,2,2490,6,5906,7,5592,8,3165,9,5226,9,3541,4,326,6
31037,27,414,5,3645,8,3909,8,3609,6,,,,,,,,
31038,27,1416,0,1994,0,1851,0,5322,0,,,,,,,,
31039,27,2677,7,2161,5,5211,9,1900,8,1995,8,,,,,,
31040,27,768,1,1192,1,982,0,326,1,1066,1,3541,1,211,0,,
31041,27,4981,9,4993,7,5567,2,5798,7,4114,6,5806,9,4184,8,4186,2
31042,27,843,9,3987,4,5263,7,984,5,5304,9,2576,9,2690,6,1786,7
31043,27,117,7,122,2,4578,9,1975,7,5577,9,,,,,,
31044,27,5864,9,3082,7,632,6,1251,9,4289,5,2724,5,1350,7,4581,8
31045,27,3453,8,1234,8,4291,3,1896,5,12,4,2833,6,,,,
31046,27,173,2,5473,5,1966,6,5044,4,4646,6,,,,,,
31047,27,5411,3,1100,6,5776,9,2097,3,4086,9,3667,6,5686,4,,
